"","UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","StartTask","Q120012","Successful","Accomplish","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Over_Head","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Positive_Thinking","Q115611","Hardship","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Gamble","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Normal","Q107491","Q106993","Q106997","Q106272","Q106388","Liar","Q106042","Q105840","Q105655","Q104996","Q103293","Grudge","CCDebt","Breakfast","Adventurous","Q102089","Optimist","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Live_Alone","Q99581","Q99480","LifeHasPurpose","Q98578","Q98059","Q98078","Q98197","Q96024","votes"
"1121",1716,1984,1,6,4,7,5,0,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,97
"1122",1717,1982,1,3,1,5,1,1,1,2,1,2,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,1,1,1,2,101
"1123",1718,1959,1,5,5,5,5,0,2,1,1,2,1,2,1,2,2,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,1,2,1,2,2,1,1,100
"1124",1719,1978,1,2,4,6,2,0,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,1,1,1,2,1,2,1,2,2,64
"1125",1721,1971,2,4,4,7,2,0,1,2,1,2,2,1,1,1,2,1,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,1,2,2,1,2,101
"1126",1722,1976,1,3,4,6,5,0,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,1,1,2,97
"1127",1723,1942,2,4,3,2,2,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1,1,1,76
"1128",1724,1990,2,3,4,7,5,1,1,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,100
"1129",1725,1978,1,3,4,6,5,0,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,1,2,1,2,1,2,2,1,2,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,61
"1130",1726,1983,2,6,5,2,3,0,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,1,2,1,2,1,1,2,2,2,2,1,2,1,1,1,2,1,1,2,1,1,2,1,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,2,61
"1131",1730,1985,1,4,4,6,5,0,1,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,1,2,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,101
"1132",1731,1990,2,2,5,2,1,1,1,2,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,2,1,2,1,2,2,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,2,2,2,2,50
"1133",1732,1958,1,3,5,7,4,0,2,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,2,2,2,1,1,100
"1134",1733,1983,2,1,4,4,1,0,2,2,1,2,1,2,2,1,2,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,67
"1135",1734,1992,1,1,5,2,1,1,2,1,2,1,1,1,2,1,2,1,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,2,2,2,2,2,1,100
"1136",1735,1970,2,1,4,2,3,0,1,2,1,2,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,2,2,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,100
"1137",1738,1960,2,5,3,6,2,0,2,1,1,2,2,2,2,1,2,1,1,1,1,2,2,1,2,2,1,1,1,2,1,1,2,2,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,2,2,1,1,73
"1138",1739,1989,1,3,3,2,5,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,80
"1139",1740,1996,2,6,5,7,5,0,1,1,1,1,2,2,2,2,2,1,1,1,2,2,1,2,1,2,1,2,2,1,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,94
"1140",1741,1972,2,3,4,7,5,1,1,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,101
"1141",1742,1950,1,3,3,2,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,2,2,1,2,2,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,30
"1142",1743,1947,2,5,3,1,2,0,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,2,2,1,1,1,2,1,2,1,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,53
"1143",1745,1977,2,2,5,3,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,1,2,2,2,1,1,1,2,1,2,1,1,1,61
"1144",1749,1968,1,1,4,3,5,0,1,1,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,2,2,2,1,2,2,1,2,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,1,2,1,2,2,52
"1145",1750,1972,1,5,4,5,3,0,2,1,1,2,1,1,2,2,2,1,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,1,2,1,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,1,1,1,2,1,2,1,2,1,97
"1146",1752,1966,1,5,1,1,5,1,1,2,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,1,1,97
"1147",1753,1983,2,4,5,1,1,0,1,2,1,1,1,2,2,1,2,1,1,1,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,1,2,1,1,2,72
"1148",1754,1969,2,4,4,2,2,1,1,2,1,2,1,1,1,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,1,2,2,1,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,101
"1149",1756,1978,1,4,5,2,1,1,1,2,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,2,1,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,96
"1150",1757,1975,1,4,4,7,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,2,1,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,100
"1151",1758,1965,2,4,4,6,5,1,1,2,1,1,1,1,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,2,2,1,2,2,1,1,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,63
"1152",1765,1982,2,2,5,7,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,2,1,1,1,2,2,2,1,2,2,1,1,1,1,1,2,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,78
"1153",1767,1982,1,1,5,1,2,0,2,2,1,2,2,1,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,1,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,101
"1154",1768,1997,2,3,5,3,3,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,1,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,101
"1155",1769,1947,1,4,3,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,2,1,1,101
"1156",1770,1948,2,5,3,7,1,1,1,1,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,1,1,2,2,2,1,1,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,2,2,2,1,2,94
"1157",1772,1981,2,3,4,7,3,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,100
"1158",1773,1948,1,3,4,2,4,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,1,1,1,2,1,2,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,2,2,1,1,2,2,1,2,1,2,1,87
"1159",1774,1995,2,2,5,3,1,0,2,2,1,2,1,2,2,1,2,2,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,2,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,2,1,2,2,1,2,2,2,2,1,2,1,2,2,1,2,1,2,2,1,1,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,32
"1160",1775,1940,1,4,1,6,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,2,1,2,1,1,2,2,2,1,95
"1161",1777,1997,1,3,5,6,5,1,1,2,1,1,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,1,1,1,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,2,2,2,1,2,1,78
"1162",1778,1991,2,6,5,2,1,0,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,100
"1163",1780,1969,2,3,4,7,5,1,1,1,1,2,1,2,2,1,2,1,2,1,2,2,1,1,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,2,2,1,1,94
"1164",1782,1974,2,3,4,6,5,1,2,2,1,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,2,97
"1165",1783,1977,1,4,3,4,2,1,1,2,1,2,2,2,2,1,2,1,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,2,1,2,2,31
"1166",1784,1960,2,1,3,7,5,0,1,2,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,2,1,2,2,95
"1167",1785,1984,2,2,3,2,3,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,2,2,1,2,1,1,1,1,2,1,1,1,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,1,2,2,1,1,2,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,72
"1168",1786,1962,2,1,4,6,1,0,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,2,1,2,1,2,1,1,2,1,1,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2,1,2,2,1,2,97
"1169",1788,1986,1,1,4,4,1,1,2,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,2,1,1,1,2,1,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,2,2,2,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,93
"1170",1789,1996,2,3,4,3,2,1,1,1,1,2,2,1,2,1,2,1,2,2,2,2,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,2,2,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,41
"1171",1790,1986,1,2,3,6,5,0,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,1,62
"1172",1791,1976,2,3,4,7,2,0,2,1,1,2,2,1,1,1,2,1,1,2,2,2,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,2,1,1,2,101
"1173",1792,1992,2,3,4,4,5,1,2,1,1,1,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,72
"1174",1794,1997,1,4,5,3,5,0,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,2,1,2,2,2,1,2,1,2,1,1,1,2,1,2,2,54
"1175",1796,1957,1,4,6,1,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,2,2,2,1,1,2,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,1,1,45
"1176",1799,1991,1,6,3,4,2,1,1,2,2,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,1,2,1,101
"1177",1800,1972,1,1,4,5,1,0,1,1,1,2,1,2,2,1,2,1,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,2,2,1,2,1,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,2,1,1,2,2,1,1,2,1,1,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,1,1,1,2,2,2,2,1,2,99
"1178",1802,1958,2,3,6,7,4,0,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,1,2,1,1,2,1,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,1,2,1,2,1,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,2,1,1,2,2,1,2,100
"1179",1803,1991,2,6,5,4,1,0,2,2,1,1,2,2,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,1,2,30
